Model,MSO2024
Firmware Version,1.39

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.2
Label,,
TIME,CH1,CH2
-4.21109e-05,0.008,-0.00799999
-4.21099e-05,0.008,7.62939e-09
-4.21089e-05,0.008,-0.00799999
-4.21079e-05,0.008,7.62939e-09
-4.21069e-05,0.008,-0.00799999
-4.21059e-05,0.008,7.62939e-09
-4.21049e-05,0.008,-0.00799999
-4.21039e-05,0.008,7.62939e-09
-4.21029e-05,0.008,-0.00799999
-4.21019e-05,0.016,7.62939e-09
-4.21009e-05,0.008,-0.00799999
-4.20999e-05,0.008,7.62939e-09
-4.20989e-05,0.008,-0.00799999
-4.20979e-05,0.008,7.62939e-09
-4.20969e-05,0.008,-0.00799999
-4.20959e-05,0.008,7.62939e-09
-4.20949e-05,0.008,-0.00799999
-4.20939e-05,0.008,7.62939e-09
-4.20929e-05,0.008,-0.00799999
-4.20919e-05,0.008,7.62939e-09
-4.20909e-05,0.008,-0.00799999
-4.20899e-05,0.008,7.62939e-09
-4.20889e-05,0.008,-0.00799999
-4.20879e-05,0.008,7.62939e-09
-4.20869e-05,0.008,-0.00799999
-4.20859e-05,0.008,7.62939e-09
-4.20849e-05,0.008,-0.00799999
-4.20839e-05,0.008,7.62939e-09
-4.20829e-05,0.008,-0.00799999
-4.20819e-05,0.008,7.62939e-09
-4.20809e-05,0.008,-0.00799999
-4.20799e-05,0.008,7.62939e-09
-4.20789e-05,0.008,-0.00799999
-4.20779e-05,0.008,7.62939e-09
-4.20769e-05,0.008,-0.00799999
-4.20759e-05,0.008,7.62939e-09
-4.20749e-05,0.008,-0.00799999
-4.20739e-05,0.008,7.62939e-09
-4.20729e-05,0.008,-0.00799999
-4.20719e-05,0.008,7.62939e-09
-4.20709e-05,0.008,-0.00799999
-4.20699e-05,0.008,7.62939e-09
-4.20689e-05,0.008,-0.00799999
-4.20679e-05,0.008,7.62939e-09
-4.20669e-05,0.008,-0.00799999
-4.20659e-05,0.008,7.62939e-09
-4.20649e-05,0.008,-0.00799999
-4.20639e-05,0.008,7.62939e-09
-4.20629e-05,0.008,-0.00799999
-4.20619e-05,0.008,7.62939e-09
-4.20609e-05,0.008,-0.00799999
-4.20599e-05,0.008,-0.00799999
-4.20589e-05,0.008,-0.00799999
-4.20579e-05,0.008,7.62939e-09
-4.20569e-05,0.008,-0.00799999
-4.20559e-05,0.008,7.62939e-09
-4.20549e-05,0.008,-0.00799999
-4.20539e-05,0.008,7.62939e-09
-4.20529e-05,0.008,-0.00799999
-4.20519e-05,0.008,7.62939e-09
-4.20509e-05,0.008,-0.00799999
-4.20499e-05,0.008,7.62939e-09
-4.20489e-05,0.008,-0.00799999
-4.20479e-05,0.008,7.62939e-09
-4.20469e-05,0.008,-0.00799999
-4.20459e-05,0.008,7.62939e-09
-4.20449e-05,0.008,-0.00799999
-4.20439e-05,0.008,7.62939e-09
-4.20429e-05,0.008,-0.00799999
-4.20419e-05,0.008,7.62939e-09
-4.20409e-05,0,-0.00799999
-4.20399e-05,0.008,7.62939e-09
-4.20389e-05,0.008,-0.00799999
-4.20379e-05,0.008,-0.00799999
-4.20369e-05,0.008,-0.00799999
-4.20359e-05,0.008,7.62939e-09
-4.20349e-05,0.008,-0.00799999
-4.20339e-05,0.008,7.62939e-09
-4.20329e-05,0.008,-0.00799999
-4.20319e-05,0.008,7.62939e-09
-4.20309e-05,0.008,-0.00799999
-4.20299e-05,0.008,7.62939e-09
-4.20289e-05,0.008,-0.00799999
-4.20279e-05,0.008,7.62939e-09
-4.20269e-05,0.008,-0.00799999
-4.20259e-05,0.016,7.62939e-09
-4.20249e-05,0.008,-0.00799999
-4.20239e-05,0.008,7.62939e-09
-4.20229e-05,0.008,-0.00799999
-4.20219e-05,0.008,7.62939e-09
-4.20209e-05,0.008,-0.00799999
-4.20199e-05,0.008,-0.00799999
-4.20189e-05,0.008,-0.00799999
-4.20179e-05,0.008,7.62939e-09
-4.20169e-05,0.008,-0.00799999
-4.20159e-05,0.008,-0.00799999
-4.20149e-05,0.008,-0.00799999
-4.20139e-05,0.008,7.62939e-09
-4.20129e-05,0.008,-0.00799999
-4.20119e-05,0.008,7.62939e-09
-4.20109e-05,0.008,-0.00799999
-4.20099e-05,0.008,7.62939e-09
-4.20089e-05,0.008,-0.00799999
-4.20079e-05,0.008,7.62939e-09
-4.20069e-05,0.008,-0.00799999
-4.20059e-05,0.008,7.62939e-09
-4.20049e-05,0.008,-0.00799999
-4.20039e-05,0.008,7.62939e-09
-4.20029e-05,0.008,-0.00799999
-4.20019e-05,0.008,7.62939e-09
-4.20009e-05,0.008,-0.00799999
-4.19999e-05,0.008,7.62939e-09
-4.19989e-05,0.008,-0.00799999
-4.19979e-05,0.008,7.62939e-09
-4.19969e-05,0.008,-0.00799999
-4.19959e-05,0.008,7.62939e-09
-4.19949e-05,0.008,-0.00799999
-4.19939e-05,0.008,7.62939e-09
-4.19929e-05,0.008,-0.00799999
-4.19919e-05,0.008,7.62939e-09
-4.19909e-05,0.008,-0.00799999
-4.19899e-05,0.008,7.62939e-09
-4.19889e-05,0.008,-0.00799999
-4.19879e-05,0.008,7.62939e-09
-4.19869e-05,0.008,-0.00799999
-4.19859e-05,0.008,7.62939e-09
-4.19849e-05,0.008,7.62939e-09
-4.19839e-05,0.008,7.62939e-09
-4.19829e-05,0.008,-0.00799999
-4.19819e-05,0.008,7.62939e-09
-4.19809e-05,0.008,-0.00799999
-4.19799e-05,0.008,7.62939e-09
-4.19789e-05,0.008,-0.00799999
-4.19779e-05,0.008,7.62939e-09
-4.19769e-05,0.008,-0.00799999
-4.19759e-05,0.008,7.62939e-09
-4.19749e-05,0.008,-0.00799999
-4.19739e-05,0.008,7.62939e-09
-4.19729e-05,0.008,-0.00799999
-4.19719e-05,0.008,7.62939e-09
-4.19709e-05,0.008,-0.00799999
-4.19699e-05,0.008,7.62939e-09
-4.19689e-05,0.008,-0.00799999
-4.19679e-05,0.008,7.62939e-09
-4.19669e-05,0.008,-0.00799999
-4.19659e-05,0.008,7.62939e-09
-4.19649e-05,0.008,-0.00799999
-4.19639e-05,0.008,7.62939e-09
-4.19629e-05,0.008,-0.00799999
-4.19619e-05,0.008,7.62939e-09
-4.19609e-05,0.008,-0.00799999
-4.19599e-05,0.008,7.62939e-09
-4.19589e-05,0.008,-0.00799999
-4.19579e-05,0.008,7.62939e-09
-4.19569e-05,0.008,-0.00799999
-4.19559e-05,0.008,7.62939e-09
-4.19549e-05,0.008,-0.00799999
-4.19539e-05,0.008,7.62939e-09
-4.19529e-05,0.008,-0.00799999
-4.19519e-05,0.008,7.62939e-09
-4.19509e-05,0.008,-0.00799999
-4.19499e-05,0.008,7.62939e-09
-4.19489e-05,0.008,-0.00799999
-4.19479e-05,0.008,7.62939e-09
-4.19469e-05,0,-0.00799999
-4.19459e-05,0.008,7.62939e-09
-4.19449e-05,0.008,-0.00799999
-4.19439e-05,0.008,7.62939e-09
-4.19429e-05,0.008,-0.00799999
-4.19419e-05,0.008,7.62939e-09
-4.19409e-05,0.008,-0.00799999
-4.19399e-05,0.008,7.62939e-09
-4.19389e-05,0.008,-0.00799999
-4.19379e-05,0.008,7.62939e-09
-4.19369e-05,0.008,-0.00799999
-4.19359e-05,0.008,7.62939e-09
-4.19349e-05,0.008,-0.00799999
-4.19339e-05,0.008,7.62939e-09
-4.19329e-05,0.008,-0.00799999
-4.19319e-05,0.008,7.62939e-09
-4.19309e-05,0,-0.00799999
-4.19299e-05,0.008,7.62939e-09
-4.19289e-05,0,-0.016
-4.19279e-05,0.008,7.62939e-09
-4.19269e-05,0,-0.00799999
-4.19259e-05,0.008,-0.00799999
-4.19249e-05,0.008,-0.00799999
-4.19239e-05,0.008,-0.00799999
-4.19229e-05,0.008,-0.00799999
-4.19219e-05,0.008,7.62939e-09
-4.19209e-05,0.008,-0.00799999
-4.19199e-05,0.008,7.62939e-09
-4.19189e-05,0.008,-0.00799999
-4.19179e-05,0.008,7.62939e-09
-4.19169e-05,0.008,-0.00799999
-4.19159e-05,0.008,7.62939e-09
-4.19149e-05,0.008,-0.00799999
-4.19139e-05,0.008,7.62939e-09
-4.19129e-05,0.008,-0.00799999
-4.19119e-05,0.008,7.62939e-09
-4.19109e-05,0.008,-0.00799999
-4.19099e-05,0.008,7.62939e-09
-4.19089e-05,0.008,-0.00799999
-4.19079e-05,0.008,7.62939e-09
-4.19069e-05,0.008,-0.00799999
-4.19059e-05,0.008,7.62939e-09
-4.19049e-05,0.008,-0.00799999
-4.19039e-05,0.008,7.62939e-09
-4.19029e-05,0,-0.00799999
-4.19019e-05,0.008,-0.00799999
-4.19009e-05,0,-0.00799999
-4.18999e-05,0.008,7.62939e-09
-4.18989e-05,0,-0.00799999
-4.18979e-05,0.008,7.62939e-09
-4.18969e-05,0.008,-0.00799999
-4.18959e-05,0.008,7.62939e-09
-4.18949e-05,0.008,-0.00799999
-4.18939e-05,0.008,7.62939e-09
-4.18929e-05,0.008,-0.00799999
-4.18919e-05,0.008,7.62939e-09
-4.18909e-05,0.008,-0.00799999
-4.18899e-05,0.008,7.62939e-09
-4.18889e-05,0.008,-0.016
-4.18879e-05,0.008,7.62939e-09
-4.18869e-05,0.008,-0.016
-4.18859e-05,0.008,-0.00799999
-4.18849e-05,0.008,-0.00799999
-4.18839e-05,0.008,7.62939e-09
-4.18829e-05,0.008,-0.00799999
-4.18819e-05,0.008,7.62939e-09
-4.18809e-05,0.008,-0.00799999
-4.18799e-05,0.008,7.62939e-09
-4.18789e-05,0,-0.00799999
-4.18779e-05,0.008,7.62939e-09
-4.18769e-05,0,-0.00799999
-4.18759e-05,0.008,7.62939e-09
-4.18749e-05,0,-0.00799999
-4.18739e-05,0.008,7.62939e-09
-4.18729e-05,0.008,-0.00799999
-4.18719e-05,0.008,7.62939e-09
-4.18709e-05,0.008,-0.00799999
-4.18699e-05,0.008,7.62939e-09
-4.18689e-05,0,-0.00799999
-4.18679e-05,0.008,7.62939e-09
-4.18669e-05,0,-0.00799999
-4.18659e-05,0.008,7.62939e-09
-4.18649e-05,0.008,-0.00799999
-4.18639e-05,0.008,7.62939e-09
-4.18629e-05,0.008,-0.00799999
-4.18619e-05,0.008,7.62939e-09
-4.18609e-05,0.008,-0.00799999
-4.18599e-05,0.008,7.62939e-09
-4.18589e-05,0,-0.00799999
-4.18579e-05,0.008,7.62939e-09
-4.18569e-05,0.008,-0.00799999
-4.18559e-05,0.008,7.62939e-09
-4.18549e-05,0.008,-0.00799999
-4.18539e-05,0.008,7.62939e-09
-4.18529e-05,0.008,-0.00799999
-4.18519e-05,0.008,7.62939e-09
-4.18509e-05,0.008,-0.00799999
-4.18499e-05,0.008,7.62939e-09
-4.18489e-05,0.008,-0.00799999
-4.18479e-05,0.008,7.62939e-09
-4.18469e-05,0,-0.016
-4.18459e-05,0.008,7.62939e-09
-4.18449e-05,0.008,-0.00799999
-4.18439e-05,0.008,7.62939e-09
-4.18429e-05,0.008,-0.00799999
-4.18419e-05,0.008,7.62939e-09
-4.18409e-05,0.008,-0.00799999
-4.18399e-05,0.008,7.62939e-09
-4.18389e-05,0,-0.00799999
-4.18379e-05,0,7.62939e-09
-4.18369e-05,0,-0.00799999
-4.18359e-05,0.008,7.62939e-09
-4.18349e-05,0,-0.00799999
-4.18339e-05,0.008,7.62939e-09
-4.18329e-05,0,-0.00799999
-4.18319e-05,0.008,7.62939e-09
-4.18309e-05,0,-0.00799999
-4.18299e-05,0.008,7.62939e-09
-4.18289e-05,0,-0.00799999
-4.18279e-05,0.008,7.62939e-09
-4.18269e-05,0.008,-0.00799999
-4.18259e-05,0.008,7.62939e-09
-4.18249e-05,0.008,-0.00799999
-4.18239e-05,0.008,-0.00799999
-4.18229e-05,0.008,-0.00799999
-4.18219e-05,0.008,7.62939e-09
-4.18209e-05,0.008,-0.00799999
-4.18199e-05,0.008,7.62939e-09
-4.18189e-05,0.008,-0.00799999
-4.18179e-05,0.008,7.62939e-09
-4.18169e-05,0.008,-0.00799999
-4.18159e-05,0.008,7.62939e-09
-4.18149e-05,0.008,-0.00799999
-4.18139e-05,0.008,7.62939e-09
-4.18129e-05,0,-0.00799999
-4.18119e-05,0.008,-0.00799999
-4.18109e-05,0.008,-0.00799999
-4.18099e-05,0.008,-0.00799999
-4.18089e-05,0.008,-0.00799999
-4.18079e-05,0.008,7.62939e-09
-4.18069e-05,0.008,-0.00799999
-4.18059e-05,0.008,7.62939e-09
-4.18049e-05,0.008,-0.00799999
-4.18039e-05,0.008,7.62939e-09
-4.18029e-05,0.008,-0.00799999
-4.18019e-05,0.008,7.62939e-09
-4.18009e-05,0.008,-0.00799999
-4.17999e-05,0.008,7.62939e-09
-4.17989e-05,0.008,-0.00799999
-4.17979e-05,0.008,7.62939e-09
-4.17969e-05,0.008,-0.00799999
-4.17959e-05,0.008,7.62939e-09
-4.17949e-05,0.008,-0.00799999
-4.17939e-05,0.008,7.62939e-09
-4.17929e-05,0.008,-0.00799999
-4.17919e-05,0.008,7.62939e-09
-4.17909e-05,0.008,-0.00799999
-4.17899e-05,0.008,7.62939e-09
-4.17889e-05,0.008,-0.00799999
-4.17879e-05,0.008,7.62939e-09
-4.17869e-05,0.008,-0.00799999
-4.17859e-05,0.008,7.62939e-09
-4.17849e-05,0,-0.00799999
-4.17839e-05,0.008,7.62939e-09
-4.17829e-05,0,-0.00799999
-4.17819e-05,0.008,7.62939e-09
-4.17809e-05,0.008,-0.00799999
-4.17799e-05,0.008,7.62939e-09
-4.17789e-05,0.008,-0.00799999
-4.17779e-05,0.008,7.62939e-09
-4.17769e-05,0,-0.00799999
-4.17759e-05,0.008,7.62939e-09
-4.17749e-05,0,-0.00799999
-4.17739e-05,0.008,7.62939e-09
-4.17729e-05,0,-0.00799999
-4.17719e-05,0.008,7.62939e-09
-4.17709e-05,0.008,-0.00799999
-4.17699e-05,0.008,7.62939e-09
-4.17689e-05,0.008,-0.00799999
-4.17679e-05,0.008,7.62939e-09
-4.17669e-05,0.008,-0.00799999
-4.17659e-05,0.008,7.62939e-09
-4.17649e-05,0.008,-0.00799999
-4.17639e-05,0.008,7.62939e-09
-4.17629e-05,0.008,-0.00799999
-4.17619e-05,0.008,-0.00799999
-4.17609e-05,0.008,-0.00799999
-4.17599e-05,0.008,7.62939e-09
-4.17589e-05,0.008,-0.00799999
-4.17579e-05,0.008,7.62939e-09
-4.17569e-05,0.008,-0.00799999
-4.17559e-05,0.008,7.62939e-09
-4.17549e-05,0.008,-0.00799999
-4.17539e-05,0.008,7.62939e-09
-4.17529e-05,0.008,-0.00799999
-4.17519e-05,0.008,7.62939e-09
-4.17509e-05,0.008,-0.00799999
-4.17499e-05,0.008,7.62939e-09
-4.17489e-05,0.008,-0.00799999
-4.17479e-05,0.008,7.62939e-09
-4.17469e-05,0.008,-0.00799999
-4.17459e-05,0.008,7.62939e-09
-4.17449e-05,0.008,-0.00799999
-4.17439e-05,0.008,7.62939e-09
-4.17429e-05,0,-0.00799999
-4.17419e-05,0.008,7.62939e-09
-4.17409e-05,0.008,-0.00799999
-4.17399e-05,0.008,7.62939e-09
-4.17389e-05,0.008,-0.00799999
-4.17379e-05,0.008,7.62939e-09
-4.17369e-05,0.008,-0.00799999
-4.17359e-05,0.008,7.62939e-09
-4.17349e-05,0.008,-0.00799999
-4.17339e-05,0.008,7.62939e-09
-4.17329e-05,0.008,-0.00799999
-4.17319e-05,0.008,7.62939e-09
-4.17309e-05,0.008,-0.00799999
-4.17299e-05,0.008,7.62939e-09
-4.17289e-05,0.008,-0.00799999
-4.17279e-05,0.008,7.62939e-09
-4.17269e-05,0.008,-0.00799999
-4.17259e-05,0.008,7.62939e-09
-4.17249e-05,0.008,-0.00799999
-4.17239e-05,0,7.62939e-09
-4.17229e-05,0.008,-0.00799999
-4.17219e-05,0.008,7.62939e-09
-4.17209e-05,0.008,-0.00799999
-4.17199e-05,0.008,7.62939e-09
-4.17189e-05,0.008,-0.00799999
-4.17179e-05,0.008,7.62939e-09
-4.17169e-05,0,-0.00799999
-4.17159e-05,0,-0.00799999
-4.17149e-05,0,-0.00799999
-4.17139e-05,0,7.62939e-09
-4.17129e-05,0.008,-0.00799999
-4.17119e-05,0.008,7.62939e-09
-4.17109e-05,0.008,-0.00799999
-4.17099e-05,0.008,7.62939e-09
-4.17089e-05,0,-0.00799999
-4.17079e-05,0.008,7.62939e-09
-4.17069e-05,0.008,-0.00799999
-4.17059e-05,0.008,7.62939e-09
-4.17049e-05,0.008,-0.00799999
-4.17039e-05,0.008,7.62939e-09
-4.17029e-05,0.008,-0.00799999
-4.17019e-05,0.008,7.62939e-09
-4.17009e-05,0.008,-0.00799999
-4.16999e-05,0,7.62939e-09
-4.16989e-05,0,-0.00799999
-4.16979e-05,0.008,7.62939e-09
-4.16969e-05,0,-0.00799999
-4.16959e-05,0.008,7.62939e-09
-4.16949e-05,0,-0.00799999
-4.16939e-05,0.008,7.62939e-09
-4.16929e-05,0,-0.00799999
-4.16919e-05,0.008,7.62939e-09
-4.16909e-05,0,-0.00799999
-4.16899e-05,0.008,7.62939e-09
-4.16889e-05,0.008,-0.00799999
-4.16879e-05,0.008,7.62939e-09
-4.16869e-05,0.008,-0.00799999
-4.16859e-05,0.008,7.62939e-09
-4.16849e-05,0,-0.00799999
-4.16839e-05,0,7.62939e-09
-4.16829e-05,0.008,-0.00799999
-4.16819e-05,0.008,7.62939e-09
-4.16809e-05,0.008,7.62939e-09
-4.16799e-05,0.008,7.62939e-09
-4.16789e-05,0,-0.00799999
-4.16779e-05,0.008,7.62939e-09
-4.16769e-05,0.008,-0.00799999
-4.16759e-05,0.008,7.62939e-09
-4.16749e-05,0.008,-0.00799999
-4.16739e-05,0.008,7.62939e-09
-4.16729e-05,0.008,-0.00799999
-4.16719e-05,0.008,7.62939e-09
-4.16709e-05,0.008,-0.00799999
-4.16699e-05,0.008,7.62939e-09
-4.16689e-05,0.008,-0.00799999
-4.16679e-05,0.008,7.62939e-09
-4.16669e-05,0.008,-0.00799999
-4.16659e-05,0,7.62939e-09
-4.16649e-05,0,-0.00799999
-4.16639e-05,0,7.62939e-09
-4.16629e-05,0.008,-0.00799999
-4.16619e-05,0.008,7.62939e-09
-4.16609e-05,0.008,-0.00799999
-4.16599e-05,0.008,7.62939e-09
-4.16589e-05,0.008,-0.00799999
-4.16579e-05,0.008,7.62939e-09
-4.16569e-05,0.008,-0.00799999
-4.16559e-05,0.008,7.62939e-09
-4.16549e-05,0,-0.00799999
-4.16539e-05,0.008,7.62939e-09
-4.16529e-05,0.008,-0.00799999
-4.16519e-05,0.008,7.62939e-09
-4.16509e-05,0.008,-0.00799999
-4.16499e-05,0.008,7.62939e-09
-4.16489e-05,0.008,-0.00799999
-4.16479e-05,0.008,7.62939e-09
-4.16469e-05,0.008,-0.00799999
-4.16459e-05,0.008,7.62939e-09
-4.16449e-05,0.008,-0.00799999
-4.16439e-05,0.008,7.62939e-09
-4.16429e-05,0.008,-0.00799999
-4.16419e-05,0.008,7.62939e-09
-4.16409e-05,0.008,-0.00799999
-4.16399e-05,0.008,7.62939e-09
-4.16389e-05,0.008,-0.00799999
-4.16379e-05,0.008,7.62939e-09
-4.16369e-05,0.008,-0.00799999
-4.16359e-05,0.008,7.62939e-09
-4.16349e-05,0.008,-0.00799999
-4.16339e-05,0.008,7.62939e-09
-4.16329e-05,0.008,-0.00799999
-4.16319e-05,0.008,7.62939e-09
-4.16309e-05,0.008,-0.00799999
-4.16299e-05,0.008,7.62939e-09
-4.16289e-05,0.008,-0.00799999
-4.16279e-05,0.008,7.62939e-09
-4.16269e-05,0.008,-0.00799999
-4.16259e-05,0.008,7.62939e-09
-4.16249e-05,0.008,-0.00799999
-4.16239e-05,0.008,7.62939e-09
-4.16229e-05,0.008,-0.00799999
-4.16219e-05,0.008,7.62939e-09
-4.16209e-05,0.008,-0.00799999
-4.16199e-05,0.008,7.62939e-09
-4.16189e-05,0,-0.00799999
-4.16179e-05,0.008,7.62939e-09
-4.16169e-05,0.008,-0.00799999
-4.16159e-05,0.008,7.62939e-09
-4.16149e-05,0.008,-0.00799999
-4.16139e-05,0.008,7.62939e-09
-4.16129e-05,0.008,-0.00799999
-4.16119e-05,0.008,7.62939e-09
-4.16109e-05,0.008,-0.00799999
-4.16099e-05,0.008,7.62939e-09
-4.16089e-05,0.008,-0.00799999
-4.16079e-05,0.008,7.62939e-09
-4.16069e-05,0.008,-0.00799999
-4.16059e-05,0.008,7.62939e-09
-4.16049e-05,0.008,-0.00799999
-4.16039e-05,0.008,7.62939e-09
-4.16029e-05,0.008,-0.00799999
-4.16019e-05,0.008,7.62939e-09
-4.16009e-05,0.008,-0.00799999
-4.15999e-05,0.008,7.62939e-09
-4.15989e-05,0.008,-0.00799999
-4.15979e-05,0.008,7.62939e-09
-4.15969e-05,0.008,-0.00799999
-4.15959e-05,0.008,7.62939e-09
-4.15949e-05,0.008,-0.00799999
-4.15939e-05,0.008,7.62939e-09
-4.15929e-05,0.008,-0.00799999
-4.15919e-05,0.008,7.62939e-09
-4.15909e-05,0.008,-0.00799999
-4.15899e-05,0.008,7.62939e-09
-4.15889e-05,0.008,-0.00799999
-4.15879e-05,0.008,7.62939e-09
-4.15869e-05,0.008,-0.00799999
-4.15859e-05,0.008,7.62939e-09
-4.15849e-05,0.008,-0.00799999
-4.15839e-05,0.008,7.62939e-09
-4.15829e-05,0.008,-0.00799999
-4.15819e-05,0.008,7.62939e-09
-4.15809e-05,0.008,-0.00799999
-4.15799e-05,0.008,7.62939e-09
-4.15789e-05,0.008,-0.00799999
-4.15779e-05,0.008,7.62939e-09
-4.15769e-05,0.008,-0.00799999
-4.15759e-05,0.008,7.62939e-09
-4.15749e-05,0.008,-0.00799999
-4.15739e-05,0.008,7.62939e-09
-4.15729e-05,0.008,-0.00799999
-4.15719e-05,0.008,7.62939e-09
-4.15709e-05,0,-0.00799999
-4.15699e-05,0.008,7.62939e-09
-4.15689e-05,0.008,-0.00799999
-4.15679e-05,0.008,7.62939e-09
-4.15669e-05,0.008,-0.00799999
-4.15659e-05,0.008,7.62939e-09
-4.15649e-05,0.008,-0.00799999
-4.15639e-05,0.008,7.62939e-09
-4.15629e-05,0,-0.00799999
-4.15619e-05,0.008,7.62939e-09
-4.15609e-05,0.008,-0.00799999
-4.15599e-05,0.008,7.62939e-09
-4.15589e-05,0.008,-0.00799999
-4.15579e-05,0.008,7.62939e-09
-4.15569e-05,0.008,-0.00799999
-4.15559e-05,0.008,7.62939e-09
-4.15549e-05,0.008,-0.00799999
-4.15539e-05,0.008,7.62939e-09
-4.15529e-05,0.008,-0.00799999
-4.15519e-05,0.008,7.62939e-09
-4.15509e-05,0.008,-0.00799999
-4.15499e-05,0.008,7.62939e-09
-4.15489e-05,0.008,-0.00799999
-4.15479e-05,0,7.62939e-09
-4.15469e-05,0.008,-0.00799999
-4.15459e-05,0,7.62939e-09
-4.15449e-05,0.008,-0.00799999
-4.15439e-05,0.008,7.62939e-09
-4.15429e-05,0.008,-0.00799999
-4.15419e-05,0.008,7.62939e-09
-4.15409e-05,0.008,-0.00799999
-4.15399e-05,0.008,7.62939e-09
-4.15389e-05,0.008,-0.00799999
-4.15379e-05,0.008,7.62939e-09
-4.15369e-05,0.008,-0.00799999
-4.15359e-05,0.008,7.62939e-09
-4.15349e-05,0.008,-0.00799999
-4.15339e-05,0.008,7.62939e-09
-4.15329e-05,0.008,-0.00799999
-4.15319e-05,0.008,0.00800001
-4.15309e-05,0.008,-0.00799999
-4.15299e-05,0,7.62939e-09
-4.15289e-05,0.008,-0.00799999
-4.15279e-05,0.008,7.62939e-09
-4.15269e-05,0.008,-0.00799999
-4.15259e-05,0.008,-0.00799999
-4.15249e-05,0.008,-0.00799999
-4.15239e-05,0.008,7.62939e-09
-4.15229e-05,0.008,-0.00799999
-4.15219e-05,0.008,7.62939e-09
-4.15209e-05,0.008,-0.00799999
-4.15199e-05,0.008,7.62939e-09
-4.15189e-05,0.008,-0.00799999
-4.15179e-05,0.008,7.62939e-09
-4.15169e-05,0.008,-0.00799999
-4.15159e-05,0.008,7.62939e-09
-4.15149e-05,0.008,-0.00799999
-4.15139e-05,0.008,7.62939e-09
-4.15129e-05,0.008,-0.00799999
-4.15119e-05,0.008,7.62939e-09
-4.15109e-05,0,-0.00799999
-4.15099e-05,0.008,7.62939e-09
-4.15089e-05,0.008,-0.00799999
-4.15079e-05,0.008,7.62939e-09
-4.15069e-05,0.008,-0.00799999
-4.15059e-05,0.008,7.62939e-09
-4.15049e-05,0.008,-0.00799999
-4.15039e-05,0.008,7.62939e-09
-4.15029e-05,0.008,-0.00799999
-4.15019e-05,0.008,7.62939e-09
-4.15009e-05,0.008,-0.00799999
-4.14999e-05,0.008,7.62939e-09
-4.14989e-05,0.008,-0.00799999
-4.14979e-05,0.008,7.62939e-09
-4.14969e-05,0.008,-0.00799999
-4.14959e-05,0.008,7.62939e-09
-4.14949e-05,0.008,-0.00799999
-4.14939e-05,0.008,7.62939e-09
-4.14929e-05,0.008,-0.00799999
-4.14919e-05,0.008,7.62939e-09
-4.14909e-05,0.008,-0.00799999
-4.14899e-05,0.008,7.62939e-09
-4.14889e-05,0.008,-0.00799999
-4.14879e-05,0.008,7.62939e-09
-4.14869e-05,0.008,-0.00799999
-4.14859e-05,0.008,7.62939e-09
-4.14849e-05,0.008,-0.00799999
-4.14839e-05,0.008,7.62939e-09
-4.14829e-05,0.008,-0.00799999
-4.14819e-05,0.008,7.62939e-09
-4.14809e-05,0,-0.00799999
-4.14799e-05,0.008,7.62939e-09
-4.14789e-05,0,-0.00799999
-4.14779e-05,0,7.62939e-09
-4.14769e-05,0,-0.00799999
-4.14759e-05,0.008,7.62939e-09
-4.14749e-05,0.008,-0.00799999
-4.14739e-05,0.008,7.62939e-09
-4.14729e-05,0.008,-0.00799999
-4.14719e-05,0.016,7.62939e-09
-4.14709e-05,0.008,-0.00799999
-4.14699e-05,0.008,7.62939e-09
-4.14689e-05,0.008,-0.00799999
-4.14679e-05,0,-0.00799999
-4.14669e-05,0.008,-0.00799999
-4.14659e-05,0.008,7.62939e-09
-4.14649e-05,0.008,-0.00799999
-4.14639e-05,0.008,7.62939e-09
-4.14629e-05,0.008,-0.00799999
-4.14619e-05,0.008,7.62939e-09
-4.14609e-05,0.008,-0.00799999
-4.14599e-05,0.008,7.62939e-09
-4.14589e-05,0.008,-0.00799999
-4.14579e-05,0.008,-0.00799999
-4.14569e-05,0.008,-0.00799999
-4.14559e-05,0.008,-0.00799999
-4.14549e-05,0.008,-0.00799999
-4.14539e-05,0.008,7.62939e-09
-4.14529e-05,0.008,-0.00799999
-4.14519e-05,0.008,7.62939e-09
-4.14509e-05,0.008,-0.00799999
-4.14499e-05,0.008,7.62939e-09
-4.14489e-05,0.008,-0.00799999
-4.14479e-05,0.008,7.62939e-09
-4.14469e-05,0,-0.00799999
-4.14459e-05,0.008,7.62939e-09
-4.14449e-05,0,-0.00799999
-4.14439e-05,0.008,7.62939e-09
-4.14429e-05,0,-0.00799999
-4.14419e-05,0.008,7.62939e-09
-4.14409e-05,0,-0.00799999
-4.14399e-05,0.008,7.62939e-09
-4.14389e-05,0,-0.00799999
-4.14379e-05,0.008,7.62939e-09
-4.14369e-05,0.008,-0.00799999
-4.14359e-05,0.008,7.62939e-09
-4.14349e-05,0.008,-0.00799999
-4.14339e-05,0.008,7.62939e-09
-4.14329e-05,0.008,-0.00799999
-4.14319e-05,0.008,7.62939e-09
-4.14309e-05,0.008,-0.00799999
